id_store;id_country;id_state;name;address1;address2;city;postcode;coordinates;phone;fax;email;note;active;hours_1;hours_2;hours_3;hours_4;hours_5;hours_6;hours_7;id_store
;145;62;Eukanuba;Calle Sendero del Capitel 506, Milenio III, El Marqués;Fraccionamiento Milenio III;Querétaro, Querétaro;76060;20.5968059,-100.3617945;4421982079;;;;;;;;;;;;
;145;62;Eukanuba;Eje 2 Sur Juan Escutia, Condesa, Cuauhtémoc;Cruce de Cto. Bicentenario Bajo Puente ;Mexico, CDMX;6140;19.4171362,-99.1787291;52119570;;;;;;;;;;;;
;145;62;Eukanuba;Calzada De Las Bombas 72, El Paraje Coyoacan, Coyoacan;Local 6;Mexico, CDMX;4850;19.3091006,-99.1325992;56774385;;;;;;;;;;;;
;145;62;Eukanuba;Lago Alberto 320, Granada, Miguel Hidalgo;Esq. Mariano Escobedo Plaza;Mexico, CDMX;11320;19.4405449,-99.1844109;52030761;;;;;;;;;;;;
;145;62;Eukanuba;Dominguez Diez 1100, Lomas de La Selva, Cuernavaca Morelos;PLAZA DIAMANTE;Cuernavaca, Morelos;62270;18.9478935,-99.2351645;17771023261;;;;;;;;;;;;
;145;62;Eukanuba;Carmen 160, Nativitas, Benito Juárez;Calle;Mexico, CDMX;3500;19.3782549,-99.1354591;55320665;;;;;;;;;;;;
;145;62;Eukanuba;Av. Toluca 475, Olivar de los Padres, Álvaro Obregón;Calle;Mexico, CDMX;1780;19.339788,-99.216582;17180289;;;;;;;;;;;;
;145;62;Eukanuba;Av. Churubusco, Del Valle, Benito Juárez;Local 5;Mexico, CDMX;3100;19.3957718,-99.1670778;56612382;;;;;;;;;;;;
;145;62;Eukanuba;Av. Reforma 101, Puebla Centro, Puebla;LOC. A;Puebla, Puebla;72161;19.0474401,-98.2048305;1222323219;;;;;;;;;;;;
;145;62;Eukanuba;Carretera Picacho Ajusco 644, Héroes de Padierna, Tlalpan;Local H;Mexico, CDMX;14200;19.2890869,-99.2174582;30892212;;;;;;;;;;;;
;145;62;Eukanuba;Plan de Ayala, San Lorenzo La Cebada, Xochimilco;Lote 12 Local 1 ;Mexico, CDMX;16010;19.2750605,-99.1204249;15090706;;;;;;;;;;;;
;145;62;Eukanuba;Av. Guadalupe 4797, Jardines de Guadalupe, Zapopan;Local  3-B  ;Zapopan, Jalisco;45030;20.662517,-103.4206074;3336208254;;;;;;;;;;;;
;145;62;Eukanuba;Dr. Río de la Loza 250, Doctores, Cuauhtémoc;Local 4 ;Mexico, CDMX;6720;19.425548,-99.1525622;55782631;;;;;;;;;;;;
;145;62;Eukanuba;Av. Prolongación López Mateos 5550,  Santa Anita  Tlajomulco de Zúñiga, Tlajomulco de Zúñiga ;Calle;Tlajomulco, Jalisco;45600;20.5668354,-103.4600779;3316550489;;;;;;;;;;;;
;145;62;Eukanuba;Av. Universidad 323, Del Valle, Benito Juárez;Locales 3 y 4;Mexico, CDMX;3104;19.3881986,-99.1540259;56871674;;;;;;;;;;;;
;145;62;Eukanuba;Paseo de la Herradura 403, Balcones de la Herradura, Huixquilucan;Calle;Huixquilucan, Estado de México;52786;19.4033568,-99.2692035;52477256;;;;;;;;;;;;
;145;62;Eukanuba;Pie de la Cuesta 340, Iztaccihuatl, Iztacalco ;Calle;Mexico, CDMX;8840;19.3764547,-99.1257922;56332717;;;;;;;;;;;;
;145;62;Eukanuba;Av. Nuevo León 217, Hipódromo, Cuauhtémoc;Calle;Mexico, CDMX;6100;19.4044514,-99.1716588;52714058;;;;;;;;;;;;
;145;62;Eukanuba;Av. Insurgentes Sur 3733, Barrio de Cuevitas de Curamaguey, Tlalpan;Calle;Mexico, CDMX;14267;19.2932217,-99.1795022;56658678;;;;;;;;;;;;
;145;62;Eukanuba;Av. División del Norte 3241, La candelaria coyoacan, coyoacan;Calle;Mexico, CDMX;4380;19.3332937,-99.1463141;16744485;;;;;;;;;;;;
;145;62;Eukanuba;Av. Luis Cabrera 240, San Jerónimo Aculco, Magdalena Contreras;Calle;Mexico, CDMX;10400;19.3208256,-99.2271587;55950083;;;;;;;;;;;;
;145;62;Eukanuba;Av. José María Castorena 320, Cuajimalpa, Cuajimalpa;Calle;Mexico, CDMX;5000;19.3606636,-99.2920471;58134597;;;;;;;;;;;;
;145;62;Eukanuba;Pestalozzi 1166, Del Valle, Benito Juárez;Calle;Mexico, CDMX;3100;19.3794082,-99.1611111;56013791;;;;;;;;;;;;
;145;62;Eukanuba;Carretera Nacional, La Estanzuela, Monterrey;Centro Comercial HEB La Estanzuela Local 6-I;Monterrey, Nuevo León;64989;25.5766491,-100.2449172;8181041474;;;;;;;;;;;;
;145;62;Eukanuba;Mariano Escobedo 752, Anzures, Miguel Hidalgo;Calle;Mexico, CDMX;11590;19.4254058,-99.1781144;52500373;;;;;;;;;;;;
;145;62;Eukanuba;Autopista México-Querétaro 2249, Plazas de la Colina, Tlalnepantla de Baz; Local C;Tlanepantla, Estado de México;54080;19.5203891,-99.2291091;53658767;;;;;;;;;;;;
;145;62;Eukanuba;Narciso 185, Hogar y Seguridad, Azcapotzalco;Calle;Mexico, CDMX;2820;19.4701408,-99.169744;55561652;;;;;;;;;;;;
;145;62;Eukanuba;Colina del Yaqui 69, Boulevares, Naucalpan;Calle;Naucalpan, Estado de México;53140;19.4911886,-99.2501953;53607124;;;;;;;;;;;;
;145;62;Eukanuba;Manufactura 1, Privada la Laborcilla, Querétaro;Plaza El Puente Local 11;Querétaro, Querétaro;76251;20.610186,-100.3877353;4422450618;;;;;;;;;;;;
;145;62;Eukanuba;Av. Eugenio Garza Sada 2411, Roma, Monterrey;Centro Comercial Paseo Tec L-28 Planta  Baja  números 2411 y 2413;Monterrey, Nuevo León;64700;25.6546758,-100.2931692;8112344735;;;;;;;;;;;;
;145;62;Eukanuba;Av. Universidad 232,  San Javier, Querétaro;Calle;Querétaro, Querétaro;76020;20.600239,-100.3787032;4422235565;;;;;;;;;;;;
;145;62;Eukanuba;Cto. Juan Pablo II 1703, Rivera del Atoyac, Puebla;Local C2;Puebla, Puebla;72430;19.0307188,-98.2228349;12222112689;;;;;;;;;;;;
;145;62;Eukanuba;Av. Benito Juárez 226, Metepec, Metepec;Centro Comercial San Carlos Local 13;Metepec, Estado de México;52140;19.2670746,-99.6267839;7222193511;;;;;;;;;;;;
;145;62;Eukanuba;Insurgentes Sur 4134, La Joya, Tlalpan ; Local 1 ;Mexico, CDMX;14000;19.2824665,-99.174083;54852164;;;;;;;;;;;;
;145;62;Eukanuba;Calzada de los Arcos 25, Jardines de Querétaro, Querétaro;Calle;Querétaro, Querétaro;76020;20.5931812,-100.3774218;4422135091;;;;;;;;;;;;
;145;62;Eukanuba;Av. Sor Juana Inés de la Cruz, Tlalnepantla de Baz Centro, Tlalnepantla;Calle;Tlanepantla, Estado de México;54000;19.5391424,-99.1974784;55652027;;;;;;;;;;;;
;145;62;Eukanuba;Escuela Naval Militar 619, Presidentes Ejidales, Coyoacán;Calle;Mexico, CDMX;4470;19.3275394,-99.1246918;56566972;;;;;;;;;;;;
;145;62;Eukanuba;Av. Fray Junipero Serra, Santa Rosa Jauregui, Santiago;Superama de Juriquilla;Santiago de Querétaro, Querétaro;76222;20.6917633,-100.4448369;4422609285;;;;;;;;;;;;
;145;62;Eukanuba;Bolivar 595, Alamos, Benito Juárez;Calle;Mexico, CDMX;3400;19.4002333,-99.1433815;55389568;;;;;;;;;;;;
;145;62;Eukanuba;Blvd Mariano Escobedo 1501, Andrade, León;calle local 6;León, Guanajuato;37370;21.1108676,-101.6716717;4777132565;;;;;;;;;;;;
;145;62;Eukanuba;Av Candiles 204, Camino Real, Candiles, Querétaro de Arteaga;Plaza Candiles  Local E-21;Corregidora, Querétaro;76903;20.5462272,-100.3961796;4422993944;;;;;;;;;;;;
;145;62;Eukanuba;Blvd. Arturo Montiel Rojas Km. 10700, Ampliación Vista Hermosa, Nicolas Romero;Town Center Nicolás Romero Local H-07;Nicolas Romero, Estado de México;54400;19.6270127,-99.2917491;89929388;;;;;;;;;;;;
;145;62;Eukanuba;Av. Palmira 312, Palmira, Cuernavaca Morelos;Local C;Cuernavaca, Morelos;62040;18.9080772,-99.2283073;17773104051;;;;;;;;;;;;
;145;62;Eukanuba;Av. Gustavo Diaz 408, Acapatzingo Cuernavaca, Morelos;LOC. C;Cuernavaca, Morelos;62440;18.9111843,-99.2213706;17773188377;;;;;;;;;;;;
;145;62;Eukanuba;Eje 1 Ote. (Av. Canal de Miramontes) 2084, Educación, Coyoacán;Local A;Mexico, CDMX;4400;19.3354375,-99.1367964;56894171;;;;;;;;;;;;
;145;62;Eukanuba;Camino Real a Cholula 4217,  Santa Cruz Buenavista Sur, San Andres Cholula;LOC. 6;Cholula, Puebla;72176;19.0459361,-98.2478543;12221696678;;;;;;;;;;;;
;145;62;Eukanuba;Cañaverales 222, Granjas Coapa, Tlalpan;Centro Comercial Local 11;Mexico, CDMX;14330;19.2953693,-99.1096191;55942610;;;;;;;;;;;;
;145;62;Eukanuba;Av. Río de los Remedios 5, San Juan Ixhuatepec, Tlanepantla ;Centro Comercial L4 B;Tlanepantla, Estado de México;11000;19.5191202,-99.116705;51199695;;;;;;;;;;;;
;145;62;Eukanuba;Avenida 21 Poniente,Belisario Domínguez, Puebla;Centro Comercial;Puebla, Puebla;72180;19.0514272,-98.2319954;12222266973;;;;;;;;;;;;
;145;62;Eukanuba;Av. Universidad Nte 101, Anahuac, San Nicolas de los Garza;Local 2-1;San Nicolás de los Garza, Nuevo León;66450;25.7350782,-100.3023511;8183527036 ;;;;;;;;;;;;
;145;62;Eukanuba;Av. Chapultepec 180, Paraiso, Guadalupe ;Heb Chapultepec;Guadalupe, Nuevo León;67140;25.6668982,-100.2683122;8183545785;;;;;;;;;;;;
;145;62;Eukanuba;Av. José Eleuterio González 315, Jardines del Cerro, Monterrey;HEB Gonzalitos Local B 29I;Monterrey, Nuevo León;64050;25.6793653,-100.3504553;8183336460;;;;;;;;;;;;
;145;62;Eukanuba;Plaza K31 Pte 2909, EL Verguel, Puebla;Local 2;Puebla, Puebla;72400;19.0437572,-98.2275037;12222303411;;;;;;;;;;;;
;145;62;Eukanuba;Boulevard Elulalio Gutierrez, Exhacienda San Jose de los Cerritos, Monterrey ;Heb Gonzalitos  Local 3-E;Monterrey, Nuevo León;25293;25.6793653,-100.3504553;8189060485 ;;;;;;;;;;;;
;145;62;Eukanuba;Av. Lincoln 5252 Poniente, Ampliacion San Jorge, Monterrey;Heb Lincoln Local 14-A;Monterrey, Nuevo León;67150;25.7306908,-100.3696732;8181105417;;;;;;;;;;;;
;145;62;Eukanuba;Blvd. Reyes 6432, Residencia San Bernardino, San Andres Cholula;Centro Comercial Loc. 22;San Andrés Cholula, Puebla;72820;19.0176812,-98.3062072;12222168199;;;;;;;;;;;;
;145;62;Eukanuba;Jiménez Cantú, Bosque Esmeralda, Atizapan de Zaragoza;Centro Comercial;Atizapán de Zaragoza, Estado de México;52930;19.5488857,-99.2883029;21655029;;;;;;;;;;;;
;145;62;Eukanuba;Av Niños Héroes 2716, Jardines del Bosque, Guadalajara;Calle;Guadalajara, Jalisco;44520;20.6669265,-103.3849389;3336471180;;;;;;;;;;;;
;145;62;Eukanuba;Av. Guadalupe 6076, Jardines de Tepeyac, Zapopan;Local A ;Zapopan, Jalisco;45030;20.6590004,-103.4396116;3336285958;;;;;;;;;;;;
;145;62;Eukanuba;Blvd. de la Santa Cruz 13-B, Boulevares, Naucalpan;Calle;Naucalpan, Estado de México;53140;19.4976073,-99.2376747;53936678;;;;;;;;;;;;
;145;62;Eukanuba;Calz. Zavaleta 1205, Exhacienda Concepción Buenavista, San Andres Cholula;Centro Comercial Local 1;San Andrés Cholula, Puebla;72170;19.0587485,-98.2505307;12221695002;;;;;;;;;;;;
;145;62;Eukanuba;San Diego 455, Vista Hermosa, Cuernavaca;Local 15;Cuernavaca, Morelos;62290;18.9413994,-99.2169275;17773224776;;;;;;;;;;;;
;145;62;Eukanuba;Av. Revolución, San Cristóbal Centro, Ecatepec;Centro Comercial;Ecatepec, Estado de México;55000;19.6057348,-99.0470384;15504767;;;;;;;;;;;;
;145;62;Eukanuba;Carretera México Tepexpan 8, San Isidro Atlautenco, Ecatepec;Centro Comercial local 2;Ecatepec, Estado de México;55064;19.6200219,-98.993977;29561493;;;;;;;;;;;;
;145;62;Eukanuba;Av. Ingenieros 370, El Agostadero, Valle de Chalco;Centro Comercial Local 03;Valle de Chalco, Estado de México;56615;19.299504,-98.9528794;16433482;;;;;;;;;;;;
;145;62;Eukanuba;Calle 33 200, Itzinal 108, Merida ;Macro plaza LOCAL C02 ;Merida, Yucatan;97143;20.9996866,-89.5737836;9999431374;;;;;;;;;;;;
;145;62;Eukanuba;Av Laureles 1300, Parque Industrial Belenes Norte, Zapopan;Calle;Zapopan, Jalisco;45145;20.7383399,-103.4014235;3338326216;;;;;;;;;;;;
;145;62;Eukanuba;Av. López Mateos 5040, La Calma, Zapopan;Local B;Zapopan, Jalisco;45070;20.6336185,-103.4144868;3336325458;;;;;;;;;;;;
;145;62;Eukanuba;Av. Universidad 987, Del Valle, Benito Juárez;Local A;Mexico, CDMX;3100;19.3677511,-99.1669583;55242030;;;;;;;;;;;;
;145;62;Eukanuba;Periférico Sur 5938, Cantera Puente de Piedra, Tlalpan;Local;Mexico, CDMX;14040;19.3010623,-99.1624148;54244139;;;;;;;;;;;;
;145;62;Eukanuba;Av. Circunvalación Poniente, Vista del Valle, Naucalpan ;Mz. 339 Lt. C  Centro Comercial Local 13;Naucalpan, Estado de México;53296;19.4775052,-99.268818;;;;;;;;;;;;;
;145;62;Eukanuba;Av. Euskaro 218, Industrial, Gustavo A. Madero;Local 1;Mexico, CDMX;7800;19.4807121,-99.1277739;55776388;;;;;;;;;;;;
;145;62;Eukanuba;Blvd. Bellavista 22, Lomas de Bellavista, Atizapan;Plaza Local A2;Atizapán de Zaragoza, Estado de México;52994;19.5208438,-99.2511434;53934347;;;;;;;;;;;;
;145;62;Eukanuba;Av. Chac mooll, Alfredo B BONFIL, Cancun;Manzana 11 lote 1 super manzana 311 Multiplaza loca A 43;Cancún, Quintana Roo;77560;21.0496907,-86.8563293;9982104452;;;;;;;;;;;;
;145;62;Eukanuba;Los Heroes Coacalco 55712, San Francisco, Coacalco;Centro Comercial Local A18;Coacalco, Estado de México;55700;19.6445642,-99.1082186;63878098;;;;;;;;;;;;
;145;62;Eukanuba;Av. La Luna, super manzana 49, Cancun;multiplaza soriana Local 5;Cancún, Quintana Roo;77533;21.1416356,-86.8467941;9981063938;;;;;;;;;;;;
;145;62;Eukanuba;Miguel Aleman 5054, Lindavista, Guadalupe;multiplaza Local 102;Guadalupe, Nuevo León;77130;25.6902665,-100.2476574;8183344596;;;;;;;;;;;;
;145;62;Eukanuba;Blvd. Manuel Avila Camacho 2550,  San Lucas Tepetlacalco, Tlalnepantla ;Local 9;Tlanepantla, Estado de México;54040;19.5433407,-99.2131747;53059273;;;;;;;;;;;;
;145;62;Eukanuba;Barranca del Muerto 370, Guadalupe Inn, Alvaro Obregón;Calle;Mexico, CDMX;1020;19.3628472,-99.1884126;55938900;;;;;;;;;;;;
;145;62;Eukanuba;Manuel Acuña 3184,  Monrraz, Guadalajara;Plaza Atelier;Guadalajara, Jalisco;44670;20.68509,-103.3951493;3338131739;;;;;;;;;;;;
;145;62;Eukanuba;Monte Blanco 621, Residencial San Agustin, San Pedro Garza García;Local 3;San Pedro Garza García, Nuevo León;66260;25.6510506,-100.3398741;8183636072;;;;;;;;;;;;
;145;62;Eukanuba;Jose Maria Morelos 2201, granjas el palote, León;Placita el campestre 2 Local 1;León, Guanajuato;37130;21.1689479,-101.6938529;4777810582;;;;;;;;;;;;
;145;62;Eukanuba;Blvd. Adolfo Lopez Mateos 1702, Parque manzanares, Leon;Plaza galerias local 6 y 7;León, Guanajuato;37510;21.116134,-101.6587148;4777631982;;;;;;;;;;;;
;145;62;Eukanuba;Calz. del valle Alberto Santos 401, Valle, San Pedro Garza García ;Calzada 401 local 79;San Pedro Garza García, Nuevo León;76220;25.6555237,-100.3613412;8183350890;;;;;;;;;;;;
;145;62;Eukanuba;Carretera Mty saltillo 2640, cumbres de santa catarina, santa catarina;Heb La puerta;Santa Catarina, Nuevo León;66358;25.6841767,-100.4866262;8180324327;;;;;;;;;;;;
;145;62;Eukanuba;Blvd. Adolfo López Mateos 1245, Jardines de Celaya 1ra seccion, Celaya;Plaza La Punta Local 2;Celaya, Guanajuato;38080;20.5175457,-100.7908461;4611594494;;;;;;;;;;;;
;145;62;Eukanuba;Av. Alfredo del mazo 705, Tlacopa, Toluca de Lerdo;Chedraui Toluca  local 15 A;Toluca, Estado de México;50010;19.3095258,-99.6326783;7222374021;;;;;;;;;;;;
;145;62;Eukanuba;Av. Plazas de Aragon 1, Plaza Aragón, Nezahualcóyotl;Centro Comercial Local 20;Nezahualcóyotl, Estado de México;57139;19.3999118,-98.987258;26174463;;;;;;;;;;;;
;145;62;Eukanuba;4a. Avenida 257, Benito Juárez, Nezahualcóyotl;Centro Comercial;Nezahualcóyotl, Estado de México;5700;19.3999118,-98.987258;54413068;;;;;;;;;;;;
;145;62;Eukanuba;Av. Cristina Larralde 500, Valle de Puente, san nicolas de los garza;local C;San Nicolás de los Garza, Nuevo León;66460;25.7469743,-100.286995;8180573687;;;;;;;;;;;;
;145;62;Eukanuba;Av. Anillo periferico 203,  San Jeronimo, Monterrey;Local 3;Monterrey, Nuevo León;64634;25.6953381,-100.3790312;8181439369;;;;;;;;;;;;
;145;62;Eukanuba;Av. Santa Cruz Ojo de Agua 88, San Francisco Cuatliquixca, Tecamac;Plaza Local 24;Tecamac, Estado de México;55760;19.6657196,-99.0177302;59387739;;;;;;;;;;;;
;145;62;Eukanuba;Manuel Izaguirre 2, Ciudad Satelite, Atizapan;Plaza Local 10;Atizapán de Zaragoza, Estado de México;52994;19.514216,-99.231626;53740671;;;;;;;;;;;;
;145;62;Eukanuba;Av. Teziutlan Norte 85, La Paz, Puebla;Calle Local 1;Puebla, Puebla;72160;19.0578027,-98.2296558;12222302562;;;;;;;;;;;;
;145;62;Eukanuba; MZ.11 LOTE. 1110-16,  SUPER MANZANA. 248, Benito Juárez;MULTIPLAZA CANCUN LOCAL. B-17;Cancún, Quintana Roo;77516 ;21.1416356,-86.8467941;(998) 1326078;;;;;;;;;;;;
;145;62;Eukanuba;Boulevares Forjadores 3401, Cholula de Rivadavia Centro, San Pedro Cholula;Plaza Local 28;San Pedro Cholula, Puebla;72760;19.0773198,-98.29572;12223297046;;;;;;;;;;;;
;145;62;Eukanuba;Av. Forjadores de Puebla 1009, San Juan Cuatlaucingo, Cuautlancingo;Plaza Local B-3 ;Cuautlancingo, Puebla;72700;19.0742132,-98.258185;12222851640;;;;;;;;;;;;
;145;62;Eukanuba;Av. Calzada de las Armas 315, San Pedro Xalpa, Atizapan;Local 11;Atizapán de Zaragoza, Estado de México;52994;19.4863418,-99.217166;20091442;;;;;;;;;;;;
;145;62;Eukanuba;Anfora 71, Azteca,  Venustiano Carranza;Plaza Local 26;Mexico, CDMX;15320;19.4354414,-99.1101339;52530872;;;;;;;;;;;;
;145;62;Eukanuba;Av. Lopez Mateos 3476, La Calma, Zapopan;;Zapopan, Jalisco;45070;20.637844,-103.4121375;;;;;;;;;;;;;
;145;62;Eukanuba;Venustiano Carranza 92, Col. Centro, Cuauhtémoc;;México, CDMX;6060;19.4308402,-99.1319164;51332800;;;;;;;;;;;;
;145;62;Eukanuba;Centro Comercial Angelópolis.  Av. Del niño Poblano 2510, Vía Atlixcayotl;;Puebla, Puebla;72430;19.0176377,-98.2504373;12222297500;;;;;;;;;;;;
;145;62;Eukanuba;Galerías Atizapán. Avenida Adolfo Ruiz Cortinez 255, Col. Las Margaritas;;Atizapán, Estado de México;52977;19.549498,-99.274092;50773270;;;;;;;;;;;;
;145;62;Eukanuba;Galerias Cuernavaca. Autopista México-Acapulco km 87.5 Loc 310 planta Alta;;Cuernavaca, Morelos;62370;18.936226354394,-99.1877889633178;17773225355;;;;;;;;;;;;
;145;62;Eukanuba;Centro Comercial Parque Lindavista. Colector 13, 280 Col. Magdalena de las Salinas, Gustavo A. Madero;;México CDMX;7760;19.4859319761989,-99.1312909126281;51190496;;;;;;;;;;;;
;145;62;Eukanuba;Avenida Central esquina Primero de Mayo, Fracc. Las Américas ;;Ecatepec, Estado de México;55075;19.5832429418076,-99.0234661102294;24864649;;;;;;;;;;;;
;145;62;Eukanuba;Boulevar Luis Encinas Johnson, Col. San Benito ;;Hermosillo, Sonora;83190;29.0868656,-110.9635931;16622892800;;;;;;;;;;;;
;145;62;Eukanuba;Av. Insurgentes Sur 1310, Col. Del Valle, Benito Juárez;;México, CDMX;3100;19.3731585291722,-99.1785621643066;54801300;;;;;;;;;;;;
;145;62;Eukanuba;Centro Comercial de la Plaza Mayor. Blvd. Juan José Alonso de Torres 3002, Col. Valle del Campestre;;León, Guanajuato;37150;21.1576391588319,-101.694602966308;14777102100;;;;;;;;;;;;
;145;62;Eukanuba;Mariano Escobedo 425, Col. Chapultepec Morales, Miguel Hidalgo;;México, CDMX;11570;19.4335717731641,-99.1826605796813;53286400;;;;;;;;;;;;
;145;62;Eukanuba;Circuito Centro Comercial 2251, Col. Ciudad Satélite;;Naucalpan, Estado de México;53100;19.5097361,-99.233026;57293100;;;;;;;;;;;;
;145;62;Eukanuba;Plaza las Americas. Blvd. Adolfo Ruiz Cortines esq con Américas, Col. Costa Verde;;Veracruz;94290;19.1653004,-96.111619;12299892400;;;;;;;;;;;;
;145;62;Eukanuba;Av. Periférico Sur 4690, Col. Ampliación Jardines Pedregal de San Angel, Coyoacán;;México, CDMX;4500;19.3043390819109,-99.1901278495788;54471200;;;;;;;;;;;;
;145;62;Eukanuba;Blvd. Ixtapan de la Sal Norte 126, Col. La Purísima Metepec ;;Metepec, Estado de México;52140;19.2588079764274,-99.6203756332397;172762700;;;;;;;;;;;;
;145;62;Eukanuba;Calzada del Hueso 519, Col. Residencial Acoxpa, Coyoacán;;México, CDMX;14300;19.3027189751507,-99.1233086585998;56279600;;;;;;;;;;;;
;145;62;Eukanuba;Centro Comercial las Américas. Av. Tulum Sur 260;;Cancún, Qro.;77500;21.1482863,-86.8248811;19988811500;;;;;;;;;;;;
;145;62;Eukanuba;Av. Vasco de Quiroga 3800, Col. Santa Fe Peña Blanca, Álvaro Obregón;;México, CDMX;5109;19.3771349,-99.2526881;52579000;;;;;;;;;;;;
;145;62;Eukanuba;Calle 60, 299 Carretera Mérida-Progreso Km 8.5, Col. Unidad Revolución Cordemex;;Mérida, Yucatán;97110;21.0396260290065,-89.6306705474853;19999427200;;;;;;;;;;;;
;145;62;Eukanuba;Blvd. Belisario Dominguez 1691, Col. Jardines de Tuxtla;;Tuxtla Gutierrez, Chiapas;29020;16.7555106,-93.1496802;19616173500;;;;;;;;;;;;
;145;62;Eukanuba;Autopista México-Acapulco Km. 87.850, Esq. Av. De los 50 Metros s/n, Col. Ricardo Flores Magón 5to Fraccionamiento;;Cuernavaca, Morelos;62370;18.936226354394,-99.1877889633178;17771007400;;;;;;;;;;;;
;145;62;Eukanuba;Paseo Tabasco 1405, Col. Desarrollo Urbano Tabasco 2000;;Villa Hermosa, Tabasco;86035;17.987557,-92.929147;19933107700;;;;;;;;;;;;
;145;62;Eukanuba;Av. Rafael Sancio 150, Col. Vallarta Camichines;;Zapopan, Jalisco;45020;20.6748561,-103.4299178;;;;;;;;;;;;;
;145;62;Eukanuba;Melchor Ocampo 108, Col. Oriente Centro;;Nuevo León, Monterrey;64000;25.6664814,-100.3157991;18183895500;;;;;;;;;;;;
;145;62;Eukanuba;Avenida 1° de Mayo Esquina Avenida Central Mz 04 Lt 02 s/n, Col. Plaza las Américas;;Ecatepec, Estado de México;55075;19.5822603,-99.020464;58361100;;;;;;;;;;;;
;145;62;Eukanuba;Periferico de la Juventud s/n y Avenida Politécnico Nacional, Col. Quintas del Sol ;;Chihuahua, Chihuahua;31250;28.6391093,-106.1226266;16144320100;;;;;;;;;;;;
;145;62;Eukanuba;Av. Cuauhtémoc 462, Col. Narvarte, Benito Juárez;;México, CDMX;3020;19.404677,-99.1212243;56361100;;;;;;;;;;;;
;145;62;Eukanuba;Plaza Comercial Galerías Laguna. Boulevard Independencia 6000 Esq periferico s/n, Col. Residencial El Fresno;;Torreón, Coahuila;27018;25.5816207788075,-103.404479026794;18717491200;;;;;;;;;;;;
;145;62;Eukanuba;Las Américas Xalapa. Carretera Xalapa Veracruz Km. 2.5, 680 Ancla 1, Col. Pastoresa;;Xalapa, Veracruz;91193;19.5132181249046,-96.8764972686767;12281411100;;;;;;;;;;;;
;145;62;Eukanuba;Centro Comercial Galerías Querétaro. Av. 5 de Febrero Sur, Col. Virreyes;;Querétaro, Querétaro;76000;20.5778719821652,-100.40461063385;14421961800;;;;;;;;;;;;
;145;62;Eukanuba;Plaza Parque Lindavista. Calle del Colector 13, 280 Esq. Río Bamba Col. Magdalena de las Salinas;;México, CDMX;7760;19.4859319761989,-99.1312909126281;57471000;;;;;;;;;;;;
;145;62;Eukanuba;Av. Lazaro Cárdenas 1000 Oriente, Col.Valle del Mirador;;Monterrey, Nuevo León;66260;25.638102,-100.314059;18181334300;;;;;;;;;;;;
;145;62;Eukanuba;Boulevard José Diego Valadez 1676, Col. Desarrollo Urbano Tres Rios;;Culiacán, Sinaloa;80000;24.8150175470032,-107.401292324066;16677521361;;;;;;;;;;;;
;145;62;Eukanuba;Plaza Forum Av. Universidad Veracruzana Km. 8, Col. Santa Rosa Ampl.;;Coatzacoalcos, Veracruz;96535;18.1417328394482,-94.4874000549316;(921)2117000;;;;;;;;;;;;
;145;62;Eukanuba;Boulevard Villas de Irapuato 1443, Col. Ejidos de Irapuato ;;Irapuato, Guanajuato;36670;20.680449868186,-101.379733085632;14626068500;;;;;;;;;;;;
;145;62;Eukanuba;Centro Comercial Antera. Blvd. De Zacatecas Norte 851, Col. Trojes de Alonso;;Aguascalientes, Aguascalientes;20200;21.9243950241689,-102.289409637451;14491393400;;;;;;;;;;;;
;145;62;Eukanuba;Centro Comercial Galerías Pachuca. Camino Real de la Plata 100, Zona Plateada;;Pachuca, Hidalgo;42080;20.098213780647,-98.7675833702087;;;;;;;;;;;;;
;145;62;Eukanuba;Plaza Cristal. Blvd. Lázaro Cárdenas 807, Colonia Morelos;;Poza Rica, Veracruz;93340;20.5356198694109,-97.4708747863769;17828262300;;;;;;;;;;;;
;145;62;Eukanuba;Su Santidad Juan Pablo II  48, Plaza Mocambo;;Boca del Río, Veracruz;94290;19.1591139602092,-96.1096858978271;12299894000;;;;;;;;;;;;
;145;62;Eukanuba;Plaza El Dorado. Av. Nereo Rodriguez Barragan 450, Col. Del Valle;;San Luis Potosí, SLP.;78200;22.1555516813189,-101.004395484924;14448341900;;;;;;;;;;;;
;145;62;Eukanuba;Av. Lic. Enrique Ramírez Miguel 1000, Col. Las Américas;;Morelia, Michoacán;58270;19.6896878061483,-101.157774925231;(443)1132600;;;;;;;;;;;;
;145;62;Eukanuba;Centro Comercial Paseo Altozano Morelia. Av. Montaña Monarca Norte 1000 Col. Ejido Jesús del Monte;;Morelia, Michoacán;58350;19.6562280321009,-101.163911819458;(443)1138100;;;;;;;;;;;;
;145;62;Eukanuba;Centro Comercial Villa Asunción. Calle Mahatma Gandhi s/n, Col. Pilar Blanco;;Aguascalientes, Aguascalientes;20280;21.8500075596365,-102.293035984039;(449)9104900;;;;;;;;;;;;
;145;62;Eukanuba;Av. Patria 2085, Col. Fraccionamiento Plaza Andares ;;Zapopan, Jalisco;45080;20.7120246170243,-103.411881923675;13336475761;;;;;;;;;;;;
